experiment,target_degradation,image_id,sample_key,full_dice,ablated_dice,full_iou,ablated_iou,full_precision,ablated_precision,full_recall,ablated_recall,full_specificity,ablated_specificity,full_pixel_accuracy,ablated_pixel_accuracy,full_hausdorff_distance,ablated_hausdorff_distance,full_hausdorff_95,ablated_hausdorff_95,dice_contribution,iou_contribution,hd_reduction,hd95_reduction
remove_recognition,all,02_test,02_test_lowcontrast_alpha04,0.7811563589919929,0.31173337391569017,0.6408995647267451,0.1846470036777962,0.8722027204914437,0.20966866945760873,0.7073214126857041,0.607419268748332,0.9817363767479776,0.5965124056771388,0.9406229591224726,0.5981464944665841,43.86342439892262,46.57252408878007,10.0,16.1245154965971,0.4694229850763027,0.45625256104894896,2.709099689857453,6.124515496597098
remove_recognition,all,02_test,02_test_lowcontrast_alpha06,0.7885392587001305,0.34429565987998767,0.6508995560632416,0.20794513340167467,0.8394268113030668,0.2305340440510912,0.7434688491533968,0.6797141416837174,0.9749378148450074,0.6001964841872034,0.9402586555420793,0.612109984139466,42.01190307520001,46.57252408878007,7.280109889280518,16.401219466856727,0.44424359882014286,0.4429544226615669,4.560621013580061,9.12110957757621
remove_recognition,all,02_test,02_test_lowcontrast_alpha08,0.7933069610157596,0.44846460510720826,0.6574223397224058,0.2890456811900165,0.858400359004453,0.3522094538561782,0.7373899119295436,0.6171159149541856,0.9785644112790285,0.7999832779415146,0.9424311488446689,0.7725857113027407,42.37924020083418,46.57252408878007,8.0,15.811388300841896,0.34484235590855133,0.3683766585323893,4.1932838879458885,7.811388300841896
remove_recognition,all,02_test,02_test_mixed_blur5_contrast06,0.7842984337427699,0.3324115784309353,0.6451405966000214,0.1993367033084597,0.8674213836477987,0.22180887473587096,0.7157133113898526,0.6630193043323548,0.9807226019523003,0.5900796388035368,0.9410183617889971,0.601007610390649,43.965895873961216,46.57252408878007,10.04987562112089,16.64331697709324,0.4518868553118346,0.4458038932915617,2.606628214818855,6.593441355972349
remove_recognition,all,02_test,02_test_mixed_noise15_blur5,0.6303065586076938,0.4625245371826434,0.4601807525390363,0.30083376832244685,0.652012678288431,0.36461254360166884,0.6099991103994307,0.6323280846899743,0.9426276624652494,0.8058150958382977,0.8927925646527787,0.7798229129181161,46.57252408878007,36.49657518178932,14.866068747318506,15.0,0.1677820214250504,0.15934698421658944,-10.075948906990753,0.13393125268149397
remove_recognition,all,02_test,02_test_mixed_noise15_blur5_contrast06,0.39860378948707553,0.33452457839971295,0.24891016156420365,0.20085830992226952,0.27232036155835126,0.22066327738173006,0.7432909290395279,0.6911603356759481,0.6499864133274806,0.5698302711063732,0.6639654888998476,0.5880081923878323,46.57252408878007,46.57252408878007,16.492422502470642,16.278820596099706,0.06407921108736259,0.048051851641934124,0.0,-0.21360190637093623
remove_recognition,all,02_test,02_test_mixed_noise15_contrast06,0.6025100639355908,0.3430737253943025,0.43113731869323574,0.2070543093270366,0.6442171359124975,0.22646221040638057,0.5658749221599502,0.7072621059810812,0.9449269455069919,0.5742720678915575,0.888136587186288,0.5941969105279292,38.01315561749642,46.57252408878007,15.811388300841896,16.278820596099706,0.25943633854128834,0.22408300936619913,8.559368471283648,0.4674322952578098
remove_recognition,all,02_test,02_test_noise_sigma15,0.6549812398499189,0.5998625219582984,0.4869681072528937,0.42843115862971853,0.8839177750906893,0.8422971741112124,0.5202384129525843,0.4657948581087092,0.9879601178905123,0.9846313831232625,0.9178850844340188,0.906898221576546,65.43699259593154,78.84795495128583,26.873776725994613,35.4682957019364,0.05511871789162048,0.058536948623175156,13.410962355354286,8.594518975941785
remove_recognition,all,02_test,02_test_noise_sigma30,0.363291403155188,0.5305519382951017,0.22196462085891655,0.36105525069020755,0.23724890393675058,0.4591577989206996,0.7750496693651218,0.6282359220709901,0.5608891954599611,0.869594072030267,0.5929751607156344,0.833433294681612,43.01162633521314,42.95346318982906,16.76305461424021,14.866068747318506,-0.16726053513991374,-0.139090629831291,-0.05816314538407852,-1.896985866921705
remove_recognition,all,02_test,02_test_noise_sigma5,0.7690595790678451,0.5286685596686378,0.6247740069218451,0.35931303116147306,0.8288504368682542,0.47139439269703376,0.7173145924146724,0.601785131809151,0.9738979118329466,0.8810800359524258,0.9354560680981132,0.8392354956083647,60.166435825965294,41.0,8.94427190999916,15.033296378372908,0.24039101939920726,0.2654609757603721,-19.166435825965294,6.089024468373749
remove_recognition,all,02_test,02_test_normal,0.774335623809918,0.5451981574246921,0.6317680752188479,0.37475767590421505,0.8766871625674865,0.49825715548136873,0.693384337099309,0.601903745218397,0.9828128592629752,0.8931878514245104,0.9394500793026697,0.8495470640241329,43.68065933568311,46.57252408878007,9.486832980505138,15.0,0.22913746638522592,0.2570103993146329,2.891864753096961,5.513167019494862
