image_id,split,degradation_type,predicted_degradation,group,reference_image_path,evaluated_image_path,prediction_mask_path,mse,psnr,ssim,entropy,contrast_std,dice,iou,precision,recall,specificity,pixel_accuracy,hausdorff_distance,hausdorff_95
21_training,train,mixed,mixed,no_enhancement,C:/Users/20804/Desktop/math/mathclass/data/raw/DRIVE/training/images/21_training.tif,C:/Users/20804/Desktop/math/mathclass/data/processed/degraded/train/mixed/21_training_mixed_noise15_contrast06.png,C:/Users/20804/Desktop/math/mathclass/data/processed/segmentation/no_enhancement/train/mixed/21_training_mixed_noise15_contrast06_no_enhancement_mask.png,345.73502659574467,22.743369804962725,0.4962452274980251,5.709137277710489,0.058363901405916824,0.31483649909231654,0.18682845843903895,0.19523962688967514,0.8126166328600406,0.5891216720577258,0.6135416666666667,46.87216658103186,18.439088914585774
21_training,train,mixed,mixed,fixed_enhancement,C:/Users/20804/Desktop/math/mathclass/data/raw/DRIVE/training/images/21_training.tif,C:/Users/20804/Desktop/math/mathclass/data/processed/enhanced/fixed/train/mixed/21_training_mixed_noise15_contrast06_fixed.png,C:/Users/20804/Desktop/math/mathclass/data/processed/segmentation/fixed_enhancement/train/mixed/21_training_mixed_noise15_contrast06_fixed_enhancement_mask.png,215.12689273049645,24.80385656503616,0.8034979119744057,5.509708915559437,0.056822120965400166,0.26730389422424583,0.1542704997911736,0.16415450707355012,0.7192697768762677,0.5507439661607365,0.5691578014184397,46.87216658103186,18.35755975068582
21_training,train,mixed,mixed,adaptive_enhancement,C:/Users/20804/Desktop/math/mathclass/data/raw/DRIVE/training/images/21_training.tif,C:/Users/20804/Desktop/math/mathclass/data/processed/enhanced/adaptive/train/mixed/21_training_mixed_noise15_contrast06_adaptive_components-101.png,C:/Users/20804/Desktop/math/mathclass/data/processed/segmentation/adaptive_enhancement/train/mixed/21_training_mixed_noise15_contrast06_adaptive_enhancement_mask.png,190.32188386524822,25.3359163303546,0.8518345919279875,5.3210527128903635,0.0523551171563581,0.49035863311336186,0.3248179626427684,0.4483210648381567,0.5410953346855983,0.9183229659119184,0.8771054964539007,46.87216658103186,17.08800749063506
21_training,train,mixed,mixed,no_enhancement,C:/Users/20804/Desktop/math/mathclass/data/raw/DRIVE/training/images/21_training.tif,C:/Users/20804/Desktop/math/mathclass/data/processed/degraded/train/mixed/21_training_mixed_blur5_contrast06.png,C:/Users/20804/Desktop/math/mathclass/data/processed/segmentation/no_enhancement/train/mixed/21_training_mixed_blur5_contrast06_no_enhancement_mask.png,294.30772163120565,23.442787042122962,0.8997112004453384,5.005853512057476,0.04465731862580731,0.6505317956939202,0.48206530070001535,0.56560055154222,0.7654766734279919,0.9278825578502115,0.9101374113475177,46.87216658103186,14.317821063276353
21_training,train,mixed,mixed,fixed_enhancement,C:/Users/20804/Desktop/math/mathclass/data/raw/DRIVE/training/images/21_training.tif,C:/Users/20804/Desktop/math/mathclass/data/processed/enhanced/fixed/train/mixed/21_training_mixed_blur5_contrast06_fixed.png,C:/Users/20804/Desktop/math/mathclass/data/processed/segmentation/fixed_enhancement/train/mixed/21_training_mixed_blur5_contrast06_fixed_enhancement_mask.png,239.31301861702127,24.341140360123283,0.7996971210614477,5.452212760300546,0.05377312973185004,0.2618583058601897,0.1506541766664086,0.1605066121685897,0.7105070993914807,0.544150286140831,0.5623271276595745,46.87216658103186,18.384776310850235
21_training,train,mixed,mixed,adaptive_enhancement,C:/Users/20804/Desktop/math/mathclass/data/raw/DRIVE/training/images/21_training.tif,C:/Users/20804/Desktop/math/mathclass/data/processed/enhanced/adaptive/train/mixed/21_training_mixed_blur5_contrast06_adaptive_components-011.png,C:/Users/20804/Desktop/math/mathclass/data/processed/segmentation/adaptive_enhancement/train/mixed/21_training_mixed_blur5_contrast06_adaptive_enhancement_mask.png,155.51918439716312,26.212963908882077,0.9353885651693384,5.5586289456937825,0.05493485403570586,0.741310517872568,0.5889542483660131,0.7517937593859503,0.7311156186612576,0.9703906444389152,0.9442464539007093,63.0317380372777,15.297058540778355
21_training,train,mixed,mixed,no_enhancement,C:/Users/20804/Desktop/math/mathclass/data/raw/DRIVE/training/images/21_training.tif,C:/Users/20804/Desktop/math/mathclass/data/processed/degraded/train/mixed/21_training_mixed_noise15_blur5_contrast06.png,C:/Users/20804/Desktop/math/mathclass/data/processed/segmentation/no_enhancement/train/mixed/21_training_mixed_noise15_blur5_contrast06_no_enhancement_mask.png,290.7594769503546,23.49546481938038,0.8456229085610204,5.110574822447469,0.04520836992750298,0.3190852827660757,0.1898283592228613,0.19639594051333953,0.8502231237322515,0.5732520527494401,0.6035150709219859,46.87216658103186,18.681541692269406
21_training,train,mixed,mixed,fixed_enhancement,C:/Users/20804/Desktop/math/mathclass/data/raw/DRIVE/training/images/21_training.tif,C:/Users/20804/Desktop/math/mathclass/data/processed/enhanced/fixed/train/mixed/21_training_mixed_noise15_blur5_contrast06_fixed.png,C:/Users/20804/Desktop/math/mathclass/data/processed/segmentation/fixed_enhancement/train/mixed/21_training_mixed_noise15_blur5_contrast06_fixed_enhancement_mask.png,224.03116134751772,24.627719306585703,0.7950430916428809,5.466075841452135,0.05415932766104734,0.25595246914494835,0.1467577371698482,0.15656721287703015,0.7008113590263692,0.5368947499377955,0.5548049645390071,46.87216658103186,18.439088914585774
21_training,train,mixed,mixed,adaptive_enhancement,C:/Users/20804/Desktop/math/mathclass/data/raw/DRIVE/training/images/21_training.tif,C:/Users/20804/Desktop/math/mathclass/data/processed/enhanced/adaptive/train/mixed/21_training_mixed_noise15_blur5_contrast06_adaptive_components-111.png,C:/Users/20804/Desktop/math/mathclass/data/processed/segmentation/adaptive_enhancement/train/mixed/21_training_mixed_noise15_blur5_contrast06_adaptive_enhancement_mask.png,201.7141179078014,25.083440654569085,0.8361798592161583,5.267743884133714,0.04998511259276248,0.3252324319939978,0.19419556373498645,0.2167989078276855,0.6506693711967546,0.7116596168201045,0.7049955673758865,46.87216658103186,18.35755975068582
22_training,train,normal,normal,no_enhancement,C:/Users/20804/Desktop/math/mathclass/data/raw/DRIVE/training/images/22_training.tif,C:/Users/20804/Desktop/math/mathclass/data/processed/degraded/train/normal/22_training_normal.png,C:/Users/20804/Desktop/math/mathclass/data/processed/segmentation/no_enhancement/train/normal/22_training_normal_no_enhancement_mask.png,0.0,100.0,1.0,6.027066801322884,0.07539932721798626,0.6972408650260999,0.5352032054951346,0.7843959731543624,0.62751677852349,0.9740254489958865,0.9286736997443849,60.207972893961475,22.090722034374522
22_training,train,normal,normal,fixed_enhancement,C:/Users/20804/Desktop/math/mathclass/data/raw/DRIVE/training/images/22_training.tif,C:/Users/20804/Desktop/math/mathclass/data/processed/enhanced/fixed/train/normal/22_training_normal_fixed.png,C:/Users/20804/Desktop/math/mathclass/data/processed/segmentation/fixed_enhancement/train/normal/22_training_normal_fixed_enhancement_mask.png,129.16022943878852,27.019515530462357,0.8226879134948394,6.547290580994739,0.09961151430748602,0.45252543481693697,0.2924283506807779,0.6903434510289764,0.3365771812080537,0.9772646877495124,0.8934102228507682,86.14522621712709,48.76474136094644
